transaction_id,year,origin_gta_property_id,destination_type,destination_id,purpose,heads
TX00001856,2016,GTA_PA_0017,slaughterhouse,SH_PA_02,slaughter,20
TX00001857,2016,GTA_PA_0017,property,GTA_PA_0021,breeding,84
TX00001858,2016,GTA_PA_0018,slaughterhouse,SH_PA_02,slaughter,201
TX00001859,2016,GTA_PA_0018,property,GTA_PA_0022,other,95
TX00001860,2016,GTA_PA_0019,slaughterhouse,SH_PA_03,slaughter,216
TX00001861,2016,GTA_PA_0019,slaughterhouse,SH_PA_04,slaughter,40
TX00001862,2016,GTA_PA_0019,property,GTA_PA_0023,fattening,74
TX00001863,2016,GTA_PA_0020,property,GTA_PA_0024,breeding,21
TX00001864,2016,GTA_PA_0021,slaughterhouse,SH_PA_02,slaughter,164
TX00001865,2016,GTA_PA_0021,slaughterhouse,SH_PA_01,slaughter,21
TX00001866,2016,GTA_PA_0021,property,GTA_PA_0029,other,70
TX00001867,2016,GTA_PA_0022,slaughterhouse,SH_PA_02,slaughter,180
TX00001868,2016,GTA_PA_0022,property,GTA_PA_0026,fattening,42
TX00001869,2016,GTA_PA_0023,slaughterhouse,SH_PA_03,slaughter,254
TX00001870,2016,GTA_PA_0023,slaughterhouse,SH_PA_04,slaughter,31
TX00001871,2016,GTA_PA_0023,property,GTA_PA_0027,breeding,122
TX00001872,2016,GTA_PA_0023,property,GTA_PA_0027,other,11
TX00001873,2016,GTA_PA_0024,slaughterhouse,SH_PA_03,slaughter,145
TX00001874,2016,GTA_PA_0024,property,GTA_PA_0028,other,118
TX00001875,2016,GTA_PA_0025,property,GTA_PA_0029,fattening,112
TX00001876,2016,GTA_PA_0026,slaughterhouse,SH_PA_02,slaughter,168
TX00001877,2016,GTA_PA_0026,property,GTA_PA_0034,breeding,60
TX00001878,2016,GTA_PA_0027,slaughterhouse,SH_PA_03,slaughter,161
TX00001879,2016,GTA_PA_0027,slaughterhouse,SH_PA_04,slaughter,27
TX00001880,2016,GTA_PA_0027,property,GTA_PA_0031,other,95
TX00001881,2016,GTA_PA_0028,slaughterhouse,SH_PA_03,slaughter,163
TX00001882,2016,GTA_PA_0028,property,GTA_PA_0032,fattening,48
TX00001883,2016,GTA_PA_0029,slaughterhouse,SH_PA_01,slaughter,174
TX00001884,2016,GTA_PA_0029,slaughterhouse,SH_PA_02,slaughter,18
TX00001885,2016,GTA_PA_0029,property,GTA_PA_0033,breeding,73
TX00001886,2016,GTA_PA_0030,property,GTA_PA_0034,other,70
TX00001887,2016,GTA_PA_0031,slaughterhouse,SH_PA_03,slaughter,194
TX00001888,2016,GTA_PA_0031,slaughterhouse,SH_PA_04,slaughter,31
TX00001889,2016,GTA_PA_0031,property,GTA_PA_0039,fattening,50
TX00001890,2016,GTA_PA_0032,slaughterhouse,SH_PA_04,slaughter,216
TX00001891,2016,GTA_PA_0032,property,GTA_PA_0036,breeding,60
TX00001892,2016,GTA_PA_0033,slaughterhouse,SH_PA_01,slaughter,240
TX00001893,2016,GTA_PA_0033,slaughterhouse,SH_PA_02,slaughter,55
TX00001894,2016,GTA_PA_0033,property,GTA_PA_0037,other,26
TX00001895,2016,GTA_PA_0034,slaughterhouse,SH_PA_02,slaughter,243
TX00001896,2016,GTA_PA_0034,property,GTA_PA_0038,fattening,81
TX00001897,2016,GTA_PA_0034,property,GTA_PA_0038,other,14
TX00001898,2016,GTA_PA_0035,property,GTA_PA_0039,breeding,116
TX00001899,2016,GTA_PA_0036,slaughterhouse,SH_PA_04,slaughter,133
TX00001900,2016,GTA_PA_0036,property,GTA_PA_0044,other,42
TX00001901,2016,GTA_PA_0037,slaughterhouse,SH_PA_01,slaughter,174
TX00001902,2016,GTA_PA_0037,slaughterhouse,SH_PA_02,slaughter,41
TX00001903,2016,GTA_PA_0037,property,GTA_PA_0041,fattening,53
TX00001904,2016,GTA_PA_0038,slaughterhouse,SH_PA_01,slaughter,103
TX00001905,2016,GTA_PA_0038,property,GTA_PA_0042,breeding,31
TX00001906,2016,GTA_PA_0039,slaughterhouse,SH_PA_03,slaughter,209
TX00001907,2016,GTA_PA_0039,slaughterhouse,SH_PA_04,slaughter,18
TX00001908,2016,GTA_PA_0039,property,GTA_PA_0043,other,37
TX00001909,2016,GTA_PA_0040,property,GTA_PA_0044,fattening,120
TX00001910,2016,GTA_PA_0041,slaughterhouse,SH_PA_02,slaughter,201
TX00001911,2016,GTA_PA_0041,slaughterhouse,SH_PA_01,slaughter,44
TX00001912,2016,GTA_PA_0041,property,GTA_PA_0049,breeding,79
TX00001913,2016,GTA_PA_0042,slaughterhouse,SH_PA_02,slaughter,195
TX00001914,2016,GTA_PA_0042,property,GTA_PA_0046,other,73
TX00001915,2016,GTA_PA_0043,slaughterhouse,SH_PA_03,slaughter,247
TX00001916,2016,GTA_PA_0043,slaughterhouse,SH_PA_04,slaughter,24
TX00001917,2016,GTA_PA_0043,property,GTA_PA_0047,fattening,35
TX00001918,2016,GTA_PA_0044,slaughterhouse,SH_PA_04,slaughter,219
TX00001919,2016,GTA_PA_0044,property,GTA_PA_0048,breeding,47
TX00001920,2016,GTA_PA_0045,property,GTA_PA_0049,other,106
TX00001921,2016,GTA_PA_0045,property,GTA_PA_0049,other,8
TX00001922,2016,GTA_PA_0046,slaughterhouse,SH_PA_02,slaughter,186
TX00001923,2016,GTA_PA_0046,property,GTA_PA_0054,fattening,114
TX00001924,2016,GTA_PA_0047,slaughterhouse,SH_PA_03,slaughter,231
TX00001925,2016,GTA_PA_0047,slaughterhouse,SH_PA_04,slaughter,43
TX00001926,2016,GTA_PA_0047,property,GTA_PA_0051,breeding,36
TX00001927,2016,GTA_PA_0048,slaughterhouse,SH_PA_04,slaughter,134
TX00001928,2016,GTA_PA_0048,property,GTA_PA_0052,other,89
TX00001929,2016,GTA_PA_0049,slaughterhouse,SH_PA_01,slaughter,230
TX00001930,2016,GTA_PA_0049,slaughterhouse,SH_PA_02,slaughter,38
TX00001931,2016,GTA_PA_0049,property,GTA_PA_0053,fattening,82
TX00001932,2016,GTA_PA_0050,property,GTA_PA_0054,breeding,95
TX00001933,2016,GTA_PA_0051,slaughterhouse,SH_PA_03,slaughter,233
TX00001934,2016,GTA_PA_0051,slaughterhouse,SH_PA_04,slaughter,32
TX00001935,2016,GTA_PA_0051,property,GTA_PA_0059,other,79
TX00001936,2016,GTA_PA_0052,slaughterhouse,SH_PA_04,slaughter,155
TX00001937,2016,GTA_PA_0052,property,GTA_PA_0056,fattening,59
TX00001938,2016,GTA_PA_0053,slaughterhouse,SH_PA_01,slaughter,253
TX00001939,2016,GTA_PA_0053,slaughterhouse,SH_PA_02,slaughter,18
TX00001940,2016,GTA_PA_0053,property,GTA_PA_0057,breeding,73
TX00001941,2016,GTA_PA_0054,slaughterhouse,SH_PA_02,slaughter,152
TX00001942,2016,GTA_PA_0054,property,GTA_PA_0058,other,39
TX00001943,2016,GTA_PA_0055,property,GTA_PA_0059,fattening,107
TX00001944,2016,GTA_PA_0056,slaughterhouse,SH_PA_04,slaughter,252
TX00001945,2016,GTA_PA_0056,property,GTA_PA_0064,breeding,53
TX00001946,2016,GTA_PA_0056,property,GTA_PA_0064,other,10
TX00001947,2016,GTA_PA_0057,slaughterhouse,SH_PA_01,slaughter,264
TX00001948,2016,GTA_PA_0057,slaughterhouse,SH_PA_02,slaughter,50
TX00001949,2016,GTA_PA_0057,property,GTA_PA_0061,other,66
TX00001950,2016,GTA_PA_0058,slaughterhouse,SH_PA_02,slaughter,230
TX00001951,2016,GTA_PA_0058,property,GTA_PA_0062,fattening,121
TX00001952,2016,GTA_PA_0059,slaughterhouse,SH_PA_03,slaughter,184
TX00001953,2016,GTA_PA_0059,slaughterhouse,SH_PA_04,slaughter,35
TX00001954,2016,GTA_PA_0059,property,GTA_PA_0063,breeding,74
TX00001955,2016,GTA_PA_0060,property,GTA_PA_0064,other,89
TX00001956,2016,GTA_PA_0061,slaughterhouse,SH_PA_02,slaughter,194
TX00001957,2016,GTA_PA_0061,slaughterhouse,SH_PA_01,slaughter,54
TX00001958,2016,GTA_PA_0061,property,GTA_PA_0069,fattening,36
TX00001959,2016,GTA_PA_0062,slaughterhouse,SH_PA_02,slaughter,117
TX00001960,2016,GTA_PA_0062,property,GTA_PA_0066,breeding,64
TX00001961,2016,GTA_PA_0063,slaughterhouse,SH_PA_03,slaughter,217
TX00001962,2016,GTA_PA_0063,slaughterhouse,SH_PA_04,slaughter,26
TX00001963,2016,GTA_PA_0063,property,GTA_PA_0067,other,80
TX00001964,2016,GTA_PA_0064,slaughterhouse,SH_PA_04,slaughter,216
TX00001965,2016,GTA_PA_0064,property,GTA_PA_0068,fattening,87
TX00001966,2016,GTA_PA_0065,property,GTA_PA_0069,breeding,112
TX00001967,2016,GTA_PA_0066,slaughterhouse,SH_PA_02,slaughter,241
TX00001968,2016,GTA_PA_0066,property,GTA_PA_0002,other,41
TX00001969,2016,GTA_PA_0067,slaughterhouse,SH_PA_03,slaughter,165
TX00001970,2016,GTA_PA_0067,slaughterhouse,SH_PA_04,slaughter,44
TX00001971,2016,GTA_PA_0067,property,GTA_PA_0071,fattening,122
TX00001972,2016,GTA_PA_0067,property,GTA_PA_0071,other,3
TX00001973,2016,GTA_PA_0068,slaughterhouse,SH_PA_04,slaughter,242
TX00001974,2016,GTA_PA_0068,property,GTA_PA_0072,breeding,121
TX00001975,2016,GTA_PA_0069,slaughterhouse,SH_PA_01,slaughter,208
TX00001976,2016,GTA_PA_0069,slaughterhouse,SH_PA_02,slaughter,52
TX00001977,2016,GTA_PA_0069,property,GTA_PA_0001,other,95
TX00001978,2016,GTA_PA_0070,property,GTA_PA_0002,fattening,115
TX00001979,2016,GTA_PA_0071,slaughterhouse,SH_PA_03,slaughter,188
TX00001980,2016,GTA_PA_0071,slaughterhouse,SH_PA_04,slaughter,52
TX00001981,2016,GTA_PA_0071,property,GTA_PA_0003,breeding,78
TX00001982,2016,GTA_PA_0072,slaughterhouse,SH_PA_04,slaughter,146
TX00001983,2016,GTA_PA_0072,property,GTA_PA_0004,other,77
TX00001984,2017,GTA_RO_0001,slaughterhouse,SH_RO_01,slaughter,196
TX00001985,2017,GTA_RO_0001,slaughterhouse,SH_RO_02,slaughter,48
TX00001986,2017,GTA_RO_0001,property,GTA_RO_0005,fattening,27
TX00001987,2017,GTA_RO_0001,property,GTA_RO_0005,other,14
TX00001988,2017,GTA_RO_0002,slaughterhouse,SH_RO_02,slaughter,184
TX00001989,2017,GTA_RO_0002,property,GTA_RO_0006,breeding,84
TX00001990,2017,GTA_RO_0003,slaughterhouse,SH_RO_03,slaughter,175
TX00001991,2017,GTA_RO_0003,slaughterhouse,SH_RO_02,slaughter,54
TX00001992,2017,GTA_RO_0003,property,GTA_RO_0007,other,73
TX00001993,2017,GTA_RO_0004,property,GTA_RO_0008,fattening,70
TX00001994,2017,GTA_RO_0005,slaughterhouse,SH_RO_02,slaughter,213
TX00001995,2017,GTA_RO_0005,slaughterhouse,SH_RO_01,slaughter,26
TX00001996,2017,GTA_RO_0005,property,GTA_RO_0013,breeding,96
TX00001997,2017,GTA_RO_0006,slaughterhouse,SH_RO_01,slaughter,196
TX00001998,2017,GTA_RO_0006,property,GTA_RO_0010,other,107
TX00001999,2017,GTA_RO_0007,slaughterhouse,SH_RO_02,slaughter,125
TX00002000,2017,GTA_RO_0007,slaughterhouse,SH_RO_03,slaughter,50
TX00002001,2017,GTA_RO_0007,property,GTA_RO_0011,fattening,121
TX00002002,2017,GTA_RO_0008,slaughterhouse,SH_RO_04,slaughter,147
TX00002003,2017,GTA_RO_0008,property,GTA_RO_0012,breeding,96
TX00002004,2017,GTA_RO_0009,property,GTA_RO_0013,other,89
TX00002005,2017,GTA_RO_0010,slaughterhouse,SH_RO_02,slaughter,154
TX00002006,2017,GTA_RO_0010,property,GTA_RO_0018,fattening,61
TX00002007,2017,GTA_RO_0011,slaughterhouse,SH_RO_04,slaughter,238
TX00002008,2017,GTA_RO_0011,slaughterhouse,SH_RO_03,slaughter,25
TX00002009,2017,GTA_RO_0011,property,GTA_RO_0015,breeding,92
TX00002010,2017,GTA_RO_0012,slaughterhouse,SH_RO_04,slaughter,217
TX00002011,2017,GTA_RO_0012,property,GTA_RO_0016,other,101
TX00002012,2017,GTA_RO_0012,property,GTA_RO_0016,other,7
TX00002013,2017,GTA_RO_0013,slaughterhouse,SH_RO_01,slaughter,216
TX00002014,2017,GTA_RO_0013,slaughterhouse,SH_RO_02,slaughter,19
TX00002015,2017,GTA_RO_0013,property,GTA_RO_0017,fattening,98
TX00002016,2017,GTA_RO_0014,property,GTA_RO_0018,breeding,84
TX00002017,2017,GTA_RO_0015,slaughterhouse,SH_RO_04,slaughter,263
TX00002018,2017,GTA_RO_0015,slaughterhouse,SH_RO_03,slaughter,39
TX00002019,2017,GTA_RO_0015,property,GTA_RO_0023,other,90
TX00002020,2017,GTA_RO_0016,slaughterhouse,SH_RO_04,slaughter,163
TX00002021,2017,GTA_RO_0016,property,GTA_RO_0020,fattening,81
TX00002022,2017,GTA_RO_0017,slaughterhouse,SH_RO_02,slaughter,191
TX00002023,2017,GTA_RO_0017,slaughterhouse,SH_RO_03,slaughter,58
TX00002024,2017,GTA_RO_0017,property,GTA_RO_0021,breeding,60
TX00002025,2017,GTA_RO_0018,slaughterhouse,SH_RO_02,slaughter,116
TX00002026,2017,GTA_RO_0018,property,GTA_RO_0022,other,33
TX00002027,2017,GTA_RO_0019,property,GTA_RO_0023,fattening,52
TX00002028,2017,GTA_RO_0020,slaughterhouse,SH_RO_04,slaughter,192
TX00002029,2017,GTA_RO_0020,property,GTA_RO_0028,breeding,42
TX00002030,2017,GTA_RO_0021,slaughterhouse,SH_RO_01,slaughter,188
TX00002031,2017,GTA_RO_0021,slaughterhouse,SH_RO_02,slaughter,54
TX00002032,2017,GTA_RO_0021,property,GTA_RO_0025,other,36
TX00002033,2017,GTA_RO_0022,slaughterhouse,SH_RO_02,slaughter,232
TX00002034,2017,GTA_RO_0022,property,GTA_RO_0026,fattening,80
TX00002035,2017,GTA_RO_0023,slaughterhouse,SH_RO_03,slaughter,189
TX00002036,2017,GTA_RO_0023,slaughterhouse,SH_RO_04,slaughter,17
TX00002037,2017,GTA_RO_0023,property,GTA_RO_0027,breeding,118
TX00002038,2017,GTA_RO_0023,property,GTA_RO_0027,other,5
TX00002039,2017,GTA_RO_0024,property,GTA_RO_0028,other,20
TX00002040,2017,GTA_RO_0025,slaughterhouse,SH_RO_01,slaughter,216
TX00002041,2017,GTA_RO_0025,slaughterhouse,SH_RO_02,slaughter,59
TX00002042,2017,GTA_RO_0025,property,GTA_RO_0033,fattening,111
TX00002043,2017,GTA_RO_0026,slaughterhouse,SH_RO_02,slaughter,231
TX00002044,2017,GTA_RO_0026,property,GTA_RO_0030,breeding,27
TX00002045,2017,GTA_RO_0027,slaughterhouse,SH_RO_03,slaughter,223
TX00002046,2017,GTA_RO_0027,slaughterhouse,SH_RO_04,slaughter,40
TX00002047,2017,GTA_RO_0027,property,GTA_RO_0031,other,19
TX00002048,2017,GTA_RO_0028,slaughterhouse,SH_RO_03,slaughter,201
TX00002049,2017,GTA_RO_0028,property,GTA_RO_0032,fattening,30
TX00002050,2017,GTA_RO_0029,property,GTA_RO_0033,breeding,29
TX00002051,2017,GTA_RO_0030,slaughterhouse,SH_RO_02,slaughter,217
TX00002052,2017,GTA_RO_0030,property,GTA_RO_0038,other,32
TX00002053,2017,GTA_RO_0031,slaughterhouse,SH_RO_03,slaughter,206
TX00002054,2017,GTA_RO_0031,slaughterhouse,SH_RO_04,slaughter,48
TX00002055,2017,GTA_RO_0031,property,GTA_RO_0035,fattening,72
TX00002056,2017,GTA_RO_0032,slaughterhouse,SH_RO_03,slaughter,97
TX00002057,2017,GTA_RO_0032,property,GTA_RO_0036,breeding,66
TX00002058,2017,GTA_RO_0033,slaughterhouse,SH_RO_02,slaughter,205
TX00002059,2017,GTA_RO_0033,slaughterhouse,SH_RO_01,slaughter,46
TX00002060,2017,GTA_RO_0033,property,GTA_RO_0037,other,19
TX00002061,2017,GTA_RO_0034,property,GTA_RO_0038,fattening,43
TX00002062,2017,GTA_RO_0034,property,GTA_RO_0038,other,7
TX00002063,2017,GTA_RO_0035,slaughterhouse,SH_RO_03,slaughter,169
TX00002064,2017,GTA_RO_0035,slaughterhouse,SH_RO_04,slaughter,47
TX00002065,2017,GTA_RO_0035,property,GTA_RO_0043,breeding,40
TX00002066,2017,GTA_RO_0036,slaughterhouse,SH_RO_04,slaughter,244
TX00002067,2017,GTA_RO_0036,property,GTA_RO_0040,other,75
TX00002068,2017,GTA_RO_0037,slaughterhouse,SH_RO_01,slaughter,244
TX00002069,2017,GTA_RO_0037,slaughterhouse,SH_RO_02,slaughter,58
TX00002070,2017,GTA_RO_0037,property,GTA_RO_0041,fattening,79
TX00002071,2017,GTA_RO_0038,slaughterhouse,SH_RO_01,slaughter,223
TX00002072,2017,GTA_RO_0038,property,GTA_RO_0042,breeding,29
TX00002073,2017,GTA_RO_0039,property,GTA_RO_0043,other,57
TX00002074,2017,GTA_RO_0040,slaughterhouse,SH_RO_04,slaughter,158
TX00002075,2017,GTA_RO_0040,property,GTA_RO_0048,fattening,116
TX00002076,2017,GTA_RO_0041,slaughterhouse,SH_RO_01,slaughter,167
TX00002077,2017,GTA_RO_0041,slaughterhouse,SH_RO_02,slaughter,59
TX00002078,2017,GTA_RO_0041,property,GTA_RO_0045,breeding,120
TX00002079,2017,GTA_RO_0042,slaughterhouse,SH_RO_02,slaughter,242
TX00002080,2017,GTA_RO_0042,property,GTA_RO_0046,other,37
TX00002081,2017,GTA_RO_0043,slaughterhouse,SH_RO_03,slaughter,210
TX00002082,2017,GTA_RO_0043,slaughterhouse,SH_RO_04,slaughter,29
TX00002083,2017,GTA_RO_0043,property,GTA_RO_0047,fattening,76
TX00002084,2017,GTA_RO_0044,property,GTA_RO_0048,breeding,31
TX00002085,2017,GTA_RO_0045,slaughterhouse,SH_RO_02,slaughter,231
TX00002086,2017,GTA_RO_0045,slaughterhouse,SH_RO_01,slaughter,42
TX00002087,2017,GTA_RO_0045,property,GTA_RO_0053,other,50
TX00002088,2017,GTA_RO_0045,property,GTA_RO_0053,other,5
TX00002089,2017,GTA_RO_0046,slaughterhouse,SH_RO_01,slaughter,179
TX00002090,2017,GTA_RO_0046,property,GTA_RO_0050,fattening,31
TX00002091,2017,GTA_RO_0047,slaughterhouse,SH_RO_02,slaughter,154
TX00002092,2017,GTA_RO_0047,slaughterhouse,SH_RO_01,slaughter,25
TX00002093,2017,GTA_RO_0047,property,GTA_RO_0051,breeding,97
TX00002094,2017,GTA_RO_0048,slaughterhouse,SH_RO_03,slaughter,250
TX00002095,2017,GTA_RO_0048,property,GTA_RO_0052,other,32
TX00002096,2017,GTA_RO_0049,property,GTA_RO_0053,fattening,119
TX00002097,2017,GTA_RO_0050,slaughterhouse,SH_RO_02,slaughter,177
TX00002098,2017,GTA_RO_0050,property,GTA_RO_0058,breeding,39
TX00002099,2017,GTA_RO_0051,slaughterhouse,SH_RO_03,slaughter,210
TX00002100,2017,GTA_RO_0051,slaughterhouse,SH_RO_04,slaughter,34
TX00002101,2017,GTA_RO_0051,property,GTA_RO_0055,other,64
TX00002102,2017,GTA_RO_0052,slaughterhouse,SH_RO_04,slaughter,161
TX00002103,2017,GTA_RO_0052,property,GTA_RO_0056,fattening,99
TX00002104,2017,GTA_RO_0053,slaughterhouse,SH_RO_02,slaughter,172
TX00002105,2017,GTA_RO_0053,slaughterhouse,SH_RO_03,slaughter,56
TX00002106,2017,GTA_RO_0053,property,GTA_RO_0057,breeding,71
TX00002107,2017,GTA_RO_0054,property,GTA_RO_0058,other,64
TX00002108,2017,GTA_RO_0055,slaughterhouse,SH_RO_03,slaughter,227
TX00002109,2017,GTA_RO_0055,slaughterhouse,SH_RO_04,slaughter,23
TX00002110,2017,GTA_RO_0055,property,GTA_RO_0063,fattening,28
TX00002111,2017,GTA_RO_0056,slaughterhouse,SH_RO_04,slaughter,167
TX00002112,2017,GTA_RO_0056,property,GTA_RO_0060,breeding,86
TX00002113,2017,GTA_RO_0056,property,GTA_RO_0060,other,12
TX00002114,2017,GTA_RO_0057,slaughterhouse,SH_RO_02,slaughter,232
TX00002115,2017,GTA_RO_0057,slaughterhouse,SH_RO_01,slaughter,18
TX00002116,2017,GTA_RO_0057,property,GTA_RO_0061,other,82
TX00002117,2017,GTA_RO_0058,slaughterhouse,SH_RO_01,slaughter,239
TX00002118,2017,GTA_RO_0058,property,GTA_RO_0062,fattening,67
TX00002119,2017,GTA_RO_0059,property,GTA_RO_0063,breeding,58
TX00002120,2017,GTA_RO_0060,slaughterhouse,SH_RO_03,slaughter,213
TX00002121,2017,GTA_RO_0060,property,GTA_RO_0068,other,51
TX00002122,2017,GTA_RO_0061,slaughterhouse,SH_RO_01,slaughter,237
TX00002123,2017,GTA_RO_0061,slaughterhouse,SH_RO_02,slaughter,43
TX00002124,2017,GTA_RO_0061,property,GTA_RO_0065,fattening,120
TX00002125,2017,GTA_RO_0062,slaughterhouse,SH_RO_02,slaughter,235
TX00002126,2017,GTA_RO_0062,property,GTA_RO_0066,breeding,31
TX00002127,2017,GTA_RO_0063,slaughterhouse,SH_RO_03,slaughter,217
TX00002128,2017,GTA_RO_0063,slaughterhouse,SH_RO_04,slaughter,45
TX00002129,2017,GTA_RO_0063,property,GTA_RO_0067,other,24
TX00002130,2017,GTA_RO_0064,property,GTA_RO_0068,fattening,22
TX00002131,2017,GTA_RO_0065,slaughterhouse,SH_RO_02,slaughter,222
TX00002132,2017,GTA_RO_0065,slaughterhouse,SH_RO_01,slaughter,52
TX00002133,2017,GTA_RO_0065,property,GTA_RO_0001,breeding,82
TX00002134,2017,GTA_RO_0066,slaughterhouse,SH_RO_02,slaughter,203
TX00002135,2017,GTA_RO_0066,property,GTA_RO_0070,other,83
TX00002136,2017,GTA_RO_0067,slaughterhouse,SH_RO_04,slaughter,251
TX00002137,2017,GTA_RO_0067,slaughterhouse,SH_RO_03,slaughter,43
TX00002138,2017,GTA_RO_0067,property,GTA_RO_0071,fattening,111
TX00002139,2017,GTA_RO_0067,property,GTA_RO_0071,other,12
TX00002140,2017,GTA_RO_0068,slaughterhouse,SH_RO_04,slaughter,180
TX00002141,2017,GTA_RO_0068,property,GTA_RO_0072,breeding,45
TX00002142,2017,GTA_RO_0069,property,GTA_RO_0001,other,41
TX00002143,2017,GTA_RO_0070,slaughterhouse,SH_RO_02,slaughter,111
TX00002144,2017,GTA_RO_0070,property,GTA_RO_0002,fattening,35
TX00002145,2017,GTA_RO_0071,slaughterhouse,SH_RO_04,slaughter,228
TX00002146,2017,GTA_RO_0071,slaughterhouse,SH_RO_03,slaughter,52
TX00002147,2017,GTA_RO_0071,property,GTA_RO_0003,breeding,117
TX00002148,2017,GTA_RO_0072,slaughterhouse,SH_RO_04,slaughter,188
TX00002149,2017,GTA_RO_0072,property,GTA_RO_0008,other,64
TX00002150,2017,GTA_MT_0001,slaughterhouse,SH_MT_01,slaughter,265
TX00002151,2017,GTA_MT_0001,slaughterhouse,SH_MT_02,slaughter,40
TX00002152,2017,GTA_MT_0001,property,GTA_MT_0005,fattening,123
TX00002153,2017,GTA_MT_0001,property,GTA_MT_0005,other,10
TX00002154,2017,GTA_MT_0002,slaughterhouse,SH_MT_02,slaughter,178
TX00002155,2017,GTA_MT_0002,property,GTA_MT_0006,breeding,43
TX00002156,2017,GTA_MT_0003,slaughterhouse,SH_MT_04,slaughter,217
TX00002157,2017,GTA_MT_0003,slaughterhouse,SH_MT_03,slaughter,39
TX00002158,2017,GTA_MT_0003,property,GTA_MT_0007,other,43
TX00002159,2017,GTA_MT_0004,property,GTA_MT_0008,fattening,119
TX00002160,2017,GTA_MT_0005,slaughterhouse,SH_MT_01,slaughter,214
TX00002161,2017,GTA_MT_0005,slaughterhouse,SH_MT_02,slaughter,41
TX00002162,2017,GTA_MT_0005,property,GTA_MT_0013,breeding,42
TX00002163,2017,GTA_MT_0006,slaughterhouse,SH_MT_02,slaughter,241
TX00002164,2017,GTA_MT_0006,property,GTA_MT_0010,other,27
TX00002165,2017,GTA_MT_0007,slaughterhouse,SH_MT_03,slaughter,209
TX00002166,2017,GTA_MT_0007,slaughterhouse,SH_MT_04,slaughter,59
TX00002167,2017,GTA_MT_0007,property,GTA_MT_0011,fattening,88
TX00002168,2017,GTA_MT_0008,slaughterhouse,SH_MT_04,slaughter,177
TX00002169,2017,GTA_MT_0008,property,GTA_MT_0012,breeding,106
TX00002170,2017,GTA_MT_0009,property,GTA_MT_0013,other,102
TX00002171,2017,GTA_MT_0010,slaughterhouse,SH_MT_02,slaughter,127
TX00002172,2017,GTA_MT_0010,property,GTA_MT_0018,fattening,68
TX00002173,2017,GTA_MT_0011,slaughterhouse,SH_MT_03,slaughter,161
TX00002174,2017,GTA_MT_0011,slaughterhouse,SH_MT_04,slaughter,42
TX00002175,2017,GTA_MT_0011,property,GTA_MT_0015,breeding,119
TX00002176,2017,GTA_MT_0012,slaughterhouse,SH_MT_04,slaughter,201
TX00002177,2017,GTA_MT_0012,property,GTA_MT_0016,other,63
TX00002178,2017,GTA_MT_0012,property,GTA_MT_0016,other,2
TX00002179,2017,GTA_MT_0013,slaughterhouse,SH_MT_01,slaughter,236
TX00002180,2017,GTA_MT_0013,slaughterhouse,SH_MT_02,slaughter,39
TX00002181,2017,GTA_MT_0013,property,GTA_MT_0017,fattening,94
TX00002182,2017,GTA_MT_0014,property,GTA_MT_0018,breeding,28
TX00002183,2017,GTA_MT_0015,slaughterhouse,SH_MT_03,slaughter,161
TX00002184,2017,GTA_MT_0015,slaughterhouse,SH_MT_04,slaughter,28
TX00002185,2017,GTA_MT_0015,property,GTA_MT_0023,other,100
TX00002186,2017,GTA_MT_0016,slaughterhouse,SH_MT_04,slaughter,149
TX00002187,2017,GTA_MT_0016,property,GTA_MT_0020,fattening,51
TX00002188,2017,GTA_MT_0017,slaughterhouse,SH_MT_02,slaughter,177
TX00002189,2017,GTA_MT_0017,slaughterhouse,SH_MT_01,slaughter,21
TX00002190,2017,GTA_MT_0017,property,GTA_MT_0021,breeding,47
TX00002191,2017,GTA_MT_0018,slaughterhouse,SH_MT_02,slaughter,193
TX00002192,2017,GTA_MT_0018,property,GTA_MT_0022,other,116
TX00002193,2017,GTA_MT_0019,property,GTA_MT_0023,fattening,40
TX00002194,2017,GTA_MT_0020,slaughterhouse,SH_MT_04,slaughter,231
TX00002195,2017,GTA_MT_0020,property,GTA_MT_0028,breeding,64
TX00002196,2017,GTA_MT_0021,slaughterhouse,SH_MT_01,slaughter,158
TX00002197,2017,GTA_MT_0021,slaughterhouse,SH_MT_02,slaughter,36
TX00002198,2017,GTA_MT_0021,property,GTA_MT_0025,other,49
TX00002199,2017,GTA_MT_0022,slaughterhouse,SH_MT_01,slaughter,209
TX00002200,2017,GTA_MT_0022,property,GTA_MT_0026,fattening,96
TX00002201,2017,GTA_MT_0023,slaughterhouse,SH_MT_04,slaughter,211
TX00002202,2017,GTA_MT_0023,slaughterhouse,SH_MT_03,slaughter,21
TX00002203,2017,GTA_MT_0023,property,GTA_MT_0027,breeding,79
TX00002204,2017,GTA_MT_0023,property,GTA_MT_0027,other,6
TX00002205,2017,GTA_MT_0024,property,GTA_MT_0028,other,53
TX00002206,2017,GTA_MT_0025,slaughterhouse,SH_MT_01,slaughter,220
TX00002207,2017,GTA_MT_0025,slaughterhouse,SH_MT_02,slaughter,53
TX00002208,2017,GTA_MT_0025,property,GTA_MT_0033,fattening,57
TX00002209,2017,GTA_MT_0026,slaughterhouse,SH_MT_02,slaughter,135
TX00002210,2017,GTA_MT_0026,property,GTA_MT_0030,breeding,27
